$GHST_price,ID,BRS,HAUNT,Wearables,Seller,Buyer,MBRS,nrgTrait,aggTrait,spkTrait,brnTrait,eysTrait,eycTrait,Date,$USD_price
1300.0,13851,470,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa63519e67dae9a551ad34ae679cf0e911a78381a,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,470,10,73,50,55,99,98,2022-07-08,1.3175629337481045
1550.0,229,524,1,"[105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa7359b553a4ffdfa3bc41b44fadb166866386b90,0x1f6badb8cfe26ae190b3808d3ce04a136a51af38,535,97,84,31,85,10,96,2022-07-08,1.3175629337481045
999.0,8068,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9cca9d2aad42623b068017da87a8689aa80b9e76,0x071d217637b6322a7faac6895a9eb00e529d3424,519,90,0,53,10,11,5,2022-07-08,1.3175629337481045
720.0,22851,535,2,"[0, 0, 0, 0, 294, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaba030fe3a864324fce16ab40fe81cc0b42ea484,0x2fa37cb96c19e9b1f9ad060aed00c0cfc727ae39,539,14,6,98,84,27,0,2022-07-08,1.3175629337481045
535.0,24098,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xe333845affc43f6bef32aa9106fd8bbd24b84a62,509,9,73,75,25,97,5,2022-07-08,1.3175629337481045
420.69,13319,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9bb39c8e80e32273faaa1bbe74ebc6ee5b0e0415,0x2d71ddd6e3eb1bab42be53821871901365607c82,510,82,27,82,82,1,88,2022-07-08,1.3175629337481045
475.0,13956,517,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x18932848b2f9b14b70972a1400133d1ed6342114,0x060700f0bf8f75f1a73fcf3caa353f79a5a8ca95,517,99,24,81,6,24,88,2022-07-08,1.3175629337481045
2000.0,21518,540,2,"[81, 146, 208, 80, 83, 83, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe7a143007aa0b2deca47e2b3911e2e6b48118dee,0x5da5f4c020f856abdb168fd35c957d6006ba2ede,582,15,106,97,8,14,9,2022-07-09,1.3168414897039433
510.0,23579,513,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xc9901a8e13d1572cfeb3c963ec8504dc7d477247,513,40,98,7,32,95,3,2022-07-09,1.3168414897039433
555.0,10548,513,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0606e9f7dc6d34ef7aac97a45e423d05ced551f5,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,513,71,66,22,0,97,97,2022-07-09,1.3168414897039433
510.0,16156,504,2,"[135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xaf09521189761d72dcfc71010ae82be0ff443d91,505,27,8,102,50,97,85,2022-07-09,1.3168414897039433
555.0,15977,473,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,473,74,19,68,92,45,0,2022-07-09,1.3168414897039433
555.0,18977,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,503,96,84,28,68,15,94,2022-07-09,1.3168414897039433
525.0,11853,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,504,8,25,95,96,92,49,2022-07-10,1.3117056505322828
495.0,14025,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xaf09521189761d72dcfc71010ae82be0ff443d91,518,1,1,13,8,31,71,2022-07-10,1.3117056505322828
650.0,7769,494,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x77f9e6516d6f677d6e30fd165afcf3a802d33006,0xf1d88980505e00db65609ec5420f40c3eb1b77fd,494,70,68,9,72,94,94,2022-07-10,1.3117056505322828
530.0,19007,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x852271883ed42cc3f9d9559b05ab4784fc768e93,519,32,1,2,16,84,15,2022-07-10,1.3117056505322828
499.0,14579,330,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x335be2ea49e9f5cdabca69f92237d68ad6372aee,0x0c251946301468086e557760f55f2e0622ef5ffa,330,38,50,48,51,39,48,2022-07-10,1.3117056505322828
900.0,8038,537,1,"[0, 0, 0, 218, 96, 225, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x4059e94f431b2c48373c3cf962b257b7a4b1dc63,0x1863acbf4f98bec1df245f6770a1166e804ce79b,547,102,81,75,98,84,96,2022-07-10,1.3117056505322828
725.0,22690,534,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,534,1,99,96,67,71,97,2022-07-10,1.3117056505322828
799.0,7577,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x770aaa6828e3659f2d12d6b8ca999d34344385e8,0x018c3cd9f9c866e25aab0091a3c85900890944e4,534,18,-6,85,95,97,34,2022-07-10,1.3117056505322828
525.0,13665,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xaf09521189761d72dcfc71010ae82be0ff443d91,524,1,5,57,12,13,3,2022-07-10,1.3117056505322828
555.0,22877,528,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,528,1,91,9,28,4,77,2022-07-10,1.3117056505322828
545.0,19351,525,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,525,85,2,99,6,87,41,2022-07-10,1.3117056505322828
510.0,10059,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xa16f1070e1c93ec12f4f1c885e533e527217ad2e,510,19,74,82,14,10,5,2022-07-10,1.3117056505322828
798.0,229,530,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1f6badb8cfe26ae190b3808d3ce04a136a51af38,0xf1d88980505e00db65609ec5420f40c3eb1b77fd,530,98,85,29,86,10,96,2022-07-10,1.3117056505322828
555.0,23777,525,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,525,9,1,14,99,69,21,2022-07-10,1.3117056505322828
550.0,15107,530,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xaf09521189761d72dcfc71010ae82be0ff443d91,530,21,99,0,91,35,93,2022-07-10,1.3117056505322828
900.0,1415,464,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x47ea0ab486f9d00f16d9f248e3388586e061f7f8,0xf1d88980505e00db65609ec5420f40c3eb1b77fd,464,60,85,25,35,99,76,2022-07-10,1.3117056505322828
525.0,10711,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,504,83,21,99,41,15,3,2022-07-10,1.3117056505322828
525.0,14916,475,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xbeaf6a453b4edac9685400221264d20edbe3dd6e,475,36,7,31,49,2,0,2022-07-10,1.3117056505322828
750.0,5102,516,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf6dbb511e384e6c1073d67c9b1aa6d222f616bc5,0xf1d88980505e00db65609ec5420f40c3eb1b77fd,516,61,92,0,87,95,76,2022-07-10,1.3117056505322828
398.0,10568,408,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0x803a6ce7489d6d07c79e49de97a16ebab5493c38,408,35,46,34,34,67,11,2022-07-10,1.3117056505322828
510.0,12564,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xe333845affc43f6bef32aa9106fd8bbd24b84a62,516,64,4,98,38,95,97,2022-07-10,1.3117056505322828
625.0,21538,532,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,532,9,10,16,87,7,85,2022-07-10,1.3117056505322828
430.0,1489,484,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x93598f69e41329e117d51e5f66dd47cac745f3ed,0x42fc62b9e79209b74ef9ee746498242a572e174d,484,58,92,78,92,67,91,2022-07-10,1.3117056505322828
439.0,14608,473,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0bad4ebff09ced8dfffc2d99ea04108e1afab8b2,0xbec97ff3a9fe1635f45997d634f131294dd952cb,473,74,13,10,42,95,33,2022-07-10,1.3117056505322828
510.0,15301,511,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,511,9,84,93,81,59,1,2022-07-10,1.3117056505322828
525.0,21619,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,519,100,9,72,93,4,63,2022-07-10,1.3117056505322828
555.0,12524,536,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x091bec7974cde13696ae3d72a96e1cb8e5e7207e,536,99,16,9,85,86,12,2022-07-10,1.3117056505322828
505.0,12478,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x303f68639795a93778a205b8c050bd1d1136cb95,500,30,99,55,83,94,94,2022-07-11,1.3177288724893812
500.0,17850,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xe96bda3007eccc46e68a562381fe0e233f1c7e3e,510,9,19,94,72,5,25,2022-07-11,1.3177288724893812
510.0,12079,514,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0xedfb6cd3069fe177c1cbe63c066cae12d754d124,514,87,89,13,60,98,11,2022-07-11,1.3177288724893812
599.0,19007,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x852271883ed42cc3f9d9559b05ab4784fc768e93,0xc19f2c021b6bab4c696d435965b1759b09bc27a7,520,32,0,2,16,84,15,2022-07-11,1.3177288724893812
520.0,18320,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,516,84,63,89,91,3,87,2022-07-11,1.3177288724893812
555.0,22992,523,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x442e783df75df94aaa3d88136528810c06dabae5,523,9,5,12,3,99,51,2022-07-11,1.3177288724893812
525.0,16376,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,519,13,0,20,98,58,6,2022-07-11,1.3177288724893812
530.0,12384,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x29fbaad351622a5ceae5d21b83ad9123eb2f948a,0xe25b8fa6e21f67f8dcccf1222d23faf6f2e84a2f,524,9,94,0,19,35,8,2022-07-11,1.3177288724893812
440.0,24567,451,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0bad4ebff09ced8dfffc2d99ea04108e1afab8b2,0xe96bda3007eccc46e68a562381fe0e233f1c7e3e,451,1,77,53,40,9,31,2022-07-11,1.3177288724893812
490.0,17428,463,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xde34f7c26fa503a3b8fe80e2df4e62a30d4dc86c,0xe96bda3007eccc46e68a562381fe0e233f1c7e3e,463,74,47,9,89,0,53,2022-07-11,1.3177288724893812
720.0,14980,532,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,532,12,0,67,1,84,91,2022-07-11,1.3177288724893812
660.0,24056,507,2,"[2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcfbc091f167bba962790e23ee2dda557938b8baf,0xc19f2c021b6bab4c696d435965b1759b09bc27a7,507,15,8,18,92,81,31,2022-07-11,1.3177288724893812
510.0,12659,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x2d71ddd6e3eb1bab42be53821871901365607c82,508,65,2,35,9,87,0,2022-07-11,1.3177288724893812
630.0,11478,515,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd2f91edd7dd5388737552d18d99555313dcd78e0,0x3c2262255793f2b4629f7b9a2d57ce78f7842a8d,515,1,98,25,29,79,90,2022-07-11,1.3177288724893812
505.0,21005,500,2,"[0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x5c76c15a73f4c45ce64ad6871e91f487301f0d33,504,47,95,16,77,6,3,2022-07-11,1.3177288724893812
520.0,18630,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,516,8,85,21,23,93,87,2022-07-12,1.3105680475016148
500.0,21848,495,2,"[253, 0, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x53968159ec02574bbd14e92601040be4306073f3,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,495,58,6,3,79,17,20,2022-07-12,1.3105680475016148
525.0,12635,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe53a6c2dab078d9615178875f047ff89650e0c11,0x87f74616979163d3e05cb993ef97a6f4d4864471,500,33,101,69,30,3,6,2022-07-12,1.3105680475016148
505.0,22457,495,2,"[68, 0, 0, 67, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,501,29,95,15,29,18,93,2022-07-12,1.3105680475016148
810.0,5351,523,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0xd2f91edd7dd5388737552d18d99555313dcd78e0,0x3e35faae5fb365cad9fa38e54784b98567a6d765,523,3,91,92,20,74,85,2022-07-12,1.3105680475016148
525.0,20016,495,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x82d3c0cc0a289cf367f74de3d22e8ec8551b2733,495,11,1,17,56,1,67,2022-07-12,1.3105680475016148
500.0,12347,465,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xf0da745d07d7b71a1fe4862e5db7cf086e0e30d2,465,20,1,46,47,79,1,2022-07-12,1.3105680475016148
475.0,23848,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1f815b5eb8a92a4894edfb7f64fc758f21085dab,0x87f74616979163d3e05cb993ef97a6f4d4864471,501,75,15,0,60,99,78,2022-07-12,1.3105680475016148
535.0,19705,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x82d3c0cc0a289cf367f74de3d22e8ec8551b2733,501,86,40,97,34,92,96,2022-07-12,1.3105680475016148
550.0,11736,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x82d3c0cc0a289cf367f74de3d22e8ec8551b2733,496,40,5,14,88,3,31,2022-07-12,1.3105680475016148
449.0,15412,482,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x472d7e705f3baa44f82bff5b397330015d810828,0xe96bda3007eccc46e68a562381fe0e233f1c7e3e,482,66,9,9,76,57,2,2022-07-12,1.3105680475016148
430.0,19830,460,2,"[230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x74760648b843710beb7cc379df0ef1c98362ce75,0xed7d2286152b3ac0151b06e4f3dfba37acc5a634,460,97,39,50,44,93,1,2022-07-12,1.3105680475016148
525.0,10262,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x82d3c0cc0a289cf367f74de3d22e8ec8551b2733,504,79,9,19,98,1,53,2022-07-12,1.3105680475016148
666.0,13534,493,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x852271883ed42cc3f9d9559b05ab4784fc768e93,0x16e1de94d41131ccd911039abf4041fb4ddab1c9,493,37,52,1,1,98,79,2022-07-13,1.319320902617106
499.9,4731,482,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x35b2ffdbf59ae57849357bf25e6ad82854e498de,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,482,85,99,68,96,65,63,2022-07-13,1.319320902617106
440.0,10403,389,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0bad4ebff09ced8dfffc2d99ea04108e1afab8b2,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,389,48,59,89,45,49,19,2022-07-13,1.319320902617106
479.0,5653,485,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,485,-2,50,67,79,84,98,2022-07-13,1.319320902617106
478.0,19830,460,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xed7d2286152b3ac0151b06e4f3dfba37acc5a634,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,460,97,38,50,44,93,1,2022-07-13,1.319320902617106
494.0,24877,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3de1dd92cbf38cc6d8229ed1d16e80b6671126b1,0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,520,96,93,57,98,84,13,2022-07-13,1.319320902617106
850.0,17327,531,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd2f91edd7dd5388737552d18d99555313dcd78e0,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,531,38,1,98,17,7,5,2022-07-13,1.319320902617106
505.0,14329,459,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,459,46,91,63,42,9,0,2022-07-13,1.319320902617106
500.0,4093,433,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe7a143007aa0b2deca47e2b3911e2e6b48118dee,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,433,60,62,20,67,0,60,2022-07-13,1.319320902617106
495.0,16142,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcd950256f924a0eadb6b705f7a43edf1f67c92fa,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,505,98,72,10,15,25,17,2022-07-13,1.319320902617106
495.0,7886,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe116d5f4ccd817e93a4827b4b1166fb3fa61bec5,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,496,101,64,96,32,88,74,2022-07-13,1.319320902617106
450.0,20882,475,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa7f1c77998bae58614be010ad2a806639e280056,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,475,98,87,3,80,56,47,2022-07-13,1.319320902617106
500.0,16143,367,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xde34f7c26fa503a3b8fe80e2df4e62a30d4dc86c,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,367,88,48,37,54,50,43,2022-07-13,1.319320902617106
480.0,3054,473,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9c6b0dd480ba66737f1a92e0b4bee405423f033,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,473,0,54,30,19,96,69,2022-07-13,1.319320902617106
488.0,4427,431,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x852271883ed42cc3f9d9559b05ab4784fc768e93,0x6021db23296793f8d1e9cdf710b29356dad1f4a5,431,71,40,70,32,81,77,2022-07-13,1.319320902617106
500.0,12114,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,486,12,68,69,69,3,91,2022-07-13,1.319320902617106
624.0,14025,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0xd3c5501b85879d4f2fa6ee3c9d5196ebf403f2ab,518,1,1,13,8,31,71,2022-07-14,1.3189128944063402
520.0,3683,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbf81c09dda7f956edf10408a441645e286eaf9ad,0x1754352eacb753327fec2d4f48f0fb36b672c5e0,509,74,71,1,91,28,98,2022-07-14,1.3189128944063402
685.0,22877,529,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x77f9e6516d6f677d6e30fd165afcf3a802d33006,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,529,1,92,9,28,4,77,2022-07-14,1.3189128944063402
489.0,19034,488,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcae3cbb4d5edd3846944fd99c64b4580acbddd3a,0x3c865bcad9c26a1e24f15a7881e2d09400f51812,488,66,43,80,0,0,17,2022-07-14,1.3189128944063402
475.99,166,491,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf264785d0f9c99fecb8a61753963fe66c8ea61af,0x7f433b38dd933cea19506d1fc26369b326d55cec,491,31,12,6,52,99,86,2022-07-14,1.3189128944063402
505.0,20883,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaa34cff971cfbe8badd53dff1f72950d46d57238,0x2e46b07600fe0225b0958f01185c082eb5def969,503,74,45,4,98,17,94,2022-07-14,1.3189128944063402
598.0,13542,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3ecfba75d5a113241ec899888319a9e1e456ee9a,0x71b49fe06436d997b14228c96ac9bf4439147259,519,73,97,10,73,85,3,2022-07-14,1.3189128944063402
535.0,20674,517,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0x2d71ddd6e3eb1bab42be53821871901365607c82,517,18,2,11,33,81,98,2022-07-14,1.3189128944063402
525.0,16125,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf1d88980505e00db65609ec5420f40c3eb1b77fd,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,492,71,73,96,60,12,0,2022-07-14,1.3189128944063402
